district,horizon,date,actual,lower,prediction,upper,interval_width,within_interval
Kalutara,9,2024-02-17,77,62,165,467,405,1
Kalutara,9,2024-02-24,54,32,93,322,290,1
Kalutara,9,2024-03-02,43,15,52,205,190,1
Kalutara,9,2024-03-09,91,21,66,208,187,1
Kalutara,9,2024-03-16,78,29,79,259,230,1
Kalutara,9,2024-03-23,69,12,43,201,189,1
Kalutara,9,2024-03-30,50,14,41,216,202,1
Kalutara,9,2024-04-06,35,15,43,201,186,1
Kalutara,9,2024-04-13,37,5,22,132,127,1
Kalutara,9,2024-04-20,24,5,15,104,99,1
Kalutara,9,2024-04-27,41,7,16,83,76,1
Kalutara,9,2024-05-04,31,7,17,66,59,1
Kalutara,9,2024-05-11,50,7,18,89,82,1
Kalutara,9,2024-05-18,32,8,23,103,95,1
Kalutara,9,2024-05-25,41,8,28,121,113,1
Kalutara,9,2024-06-01,41,10,28,100,90,1
Kalutara,9,2024-06-08,50,9,26,68,59,1
Kalutara,9,2024-06-15,46,9,28,65,56,1
Kalutara,9,2024-06-22,63,8,31,62,54,0
Kalutara,9,2024-06-29,60,13,34,83,70,1
Kalutara,9,2024-07-06,68,11,29,76,65,1
Kalutara,9,2024-07-13,55,10,39,96,86,1
Kalutara,9,2024-07-20,65,13,51,123,110,1
Kalutara,9,2024-07-27,27,15,50,127,112,1
Kalutara,9,2024-08-03,50,17,53,141,124,1
Kalutara,9,2024-08-10,48,18,52,159,141,1
Kalutara,9,2024-08-17,43,10,35,121,111,1
Kalutara,9,2024-08-24,57,9,27,115,106,1
Kalutara,9,2024-08-31,39,11,41,144,133,1
Kalutara,9,2024-09-07,23,13,36,132,119,1
Kalutara,9,2024-09-14,34,12,40,130,118,1
Kalutara,9,2024-09-21,48,11,33,120,109,1
Kalutara,9,2024-09-28,44,9,28,72,63,1
Kalutara,9,2024-10-05,44,8,23,79,71,1
Kalutara,9,2024-10-12,36,11,40,98,87,1
Kalutara,9,2024-10-19,31,15,51,127,112,1
Kalutara,9,2024-10-26,40,19,54,152,133,1
Kalutara,9,2024-11-02,36,17,48,123,106,1
Kalutara,9,2024-11-09,23,11,31,85,74,1
Kalutara,9,2024-11-16,30,11,27,75,64,1
Kalutara,9,2024-11-23,34,11,29,80,69,1
Kalutara,9,2024-11-30,28,8,25,84,76,1
Kalutara,9,2024-12-07,32,11,49,116,105,1
Kalutara,9,2024-12-14,49,14,38,94,80,1
Kalutara,9,2024-12-21,34,12,37,95,83,1
Kalutara,9,2024-12-28,65,14,39,105,91,1
Kalutara,9,2025-01-04,24,13,38,108,95,1
Kalutara,9,2025-01-11,51,9,27,64,55,1
Kalutara,9,2025-01-18,38,9,26,64,55,1
Kalutara,9,2025-01-25,29,9,32,84,75,1
Kalutara,9,2025-02-01,29,10,28,69,59,1
Kalutara,9,2025-02-08,29,9,23,59,50,1
Kalutara,9,2025-02-15,44,15,38,109,94,1
Kalutara,9,2025-02-22,31,11,29,88,77,1
Kalutara,9,2025-03-01,43,10,27,110,100,1
Kalutara,9,2025-03-08,37,9,27,78,69,1
Kalutara,9,2025-03-15,35,8,18,71,63,1
Kalutara,9,2025-03-22,30,7,27,72,65,1
Kalutara,9,2025-03-29,39,5,23,60,55,1
Kalutara,9,2025-04-05,36,8,22,49,41,1
Kalutara,9,2025-04-12,42,7,22,48,41,1
Kalutara,9,2025-04-19,64,8,21,63,55,0
Kandy,9,2023-03-04,54,21,59,187,166,1
Kandy,9,2023-03-11,71,16,57,189,173,1
Kandy,9,2023-03-18,80,9,27,129,120,1
Kandy,9,2023-03-25,112,8,34,136,128,1
Kandy,9,2023-04-01,98,12,39,153,141,1
Kandy,9,2023-04-08,91,11,40,146,135,1
Kandy,9,2023-04-15,101,9,20,95,86,0
Kandy,9,2023-04-22,126,8,17,71,63,0
Kandy,9,2023-04-29,103,7,28,99,92,0
Kandy,9,2023-05-06,196,9,24,88,79,0
Kandy,9,2023-05-13,211,10,32,125,115,0
Kandy,9,2023-05-20,236,23,73,198,175,0
Kandy,9,2023-05-27,237,35,100,292,257,1
Kandy,9,2023-06-03,263,25,80,266,241,1
Kandy,9,2023-06-10,278,11,46,204,193,0
Kandy,9,2023-06-17,277,17,63,236,219,0
Kandy,9,2023-06-24,242,29,89,267,238,1
Kandy,9,2023-07-01,285,26,82,227,201,0
Kandy,9,2023-07-08,262,47,143,385,338,1
Kandy,9,2023-07-15,233,59,160,454,395,1
Kandy,9,2023-07-22,253,47,144,460,413,1
Kandy,9,2023-07-29,272,37,117,399,362,1
Kandy,9,2023-08-05,325,31,107,371,340,1
Kandy,9,2023-08-12,221,32,106,363,331,1
Kandy,9,2023-08-19,257,33,110,373,340,1
Kandy,9,2023-08-26,167,34,110,373,339,1
Kandy,9,2023-09-02,201,40,121,393,353,1
Kandy,9,2023-09-09,125,36,113,374,338,1
Kandy,9,2023-09-16,132,24,94,336,312,1
Kandy,9,2023-09-23,120,24,94,336,312,1
Kandy,9,2023-09-30,124,23,89,324,301,1
Kandy,9,2023-10-07,139,29,104,358,329,1
Kandy,9,2023-10-14,137,21,88,314,293,1
Kandy,9,2023-10-21,185,24,96,342,318,1
Kandy,9,2023-10-28,254,37,112,360,323,1
Kandy,9,2023-11-04,22,41,121,371,330,0
Kandy,9,2023-11-11,0,48,134,386,338,0
Kandy,9,2023-11-18,33,47,134,375,328,0
Kandy,9,2023-11-25,175,44,138,381,337,1
Kandy,9,2023-12-02,469,52,151,412,360,0
Kandy,9,2023-12-09,353,42,121,334,292,0
Kandy,9,2023-12-16,418,37,126,335,298,0
Kandy,9,2023-12-23,330,55,158,422,367,1
Kandy,9,2023-12-30,237,62,163,456,394,1
Kandy,9,2024-01-06,199,24,81,228,204,1
Kandy,9,2024-01-13,165,1,25,74,73,0
Kandy,9,2024-01-20,186,5,25,80,75,0
Kandy,9,2024-01-27,126,40,127,334,294,1
Kandy,9,2024-02-03,126,68,189,525,457,1
Kandy,9,2024-02-10,86,69,190,555,486,1
Kandy,9,2024-02-17,83,63,169,511,448,1
Kandy,9,2024-02-24,58,58,151,460,402,1
Kandy,9,2024-03-02,68,52,140,428,376,1
Kandy,9,2024-03-09,59,39,113,345,306,1
Kandy,9,2024-03-16,42,31,99,327,296,1
Kandy,9,2024-03-23,51,27,90,314,287,1
Kandy,9,2024-03-30,47,21,75,293,272,1
Kandy,9,2024-04-06,44,12,52,226,214,1
Kandy,9,2024-04-13,73,7,24,132,125,1
Kandy,9,2024-04-20,64,6,17,101,95,1
Kandy,9,2024-04-27,66,8,16,78,70,1
Kandy,9,2024-05-04,71,7,16,78,71,1
Kandy,9,2024-05-11,98,8,17,73,65,0
Kandy,9,2024-05-18,62,7,18,60,53,0
Kandy,9,2024-05-25,66,6,18,61,55,0
Kandy,9,2024-06-01,69,8,21,65,57,0
Kandy,9,2024-06-08,70,7,25,72,65,1
Kandy,9,2024-06-15,85,10,41,148,138,1
Kandy,9,2024-06-22,91,24,65,188,164,1
Kandy,9,2024-06-29,110,18,58,202,184,1
Kandy,9,2024-07-06,141,13,45,170,157,1
Kandy,9,2024-07-13,105,24,77,220,196,1
Kandy,9,2024-07-20,120,24,76,191,167,1
Kandy,9,2024-07-27,107,24,75,216,192,1
Kandy,9,2024-08-03,120,21,62,194,173,1
Kandy,9,2024-08-10,114,14,42,169,155,1
Kandy,9,2024-08-17,72,11,33,152,141,1
Kandy,9,2024-08-24,94,11,39,167,156,1
Kandy,9,2024-08-31,73,12,47,198,186,1
Kandy,9,2024-09-07,76,16,61,236,220,1
Kandy,9,2024-09-14,64,15,61,233,218,1
Kandy,9,2024-09-21,75,14,59,223,209,1
Kandy,9,2024-09-28,58,13,48,198,185,1
Kandy,9,2024-10-05,59,13,56,222,209,1
Kandy,9,2024-10-12,68,20,71,256,236,1
Kandy,9,2024-10-19,74,24,76,219,195,1
Kandy,9,2024-10-26,66,21,66,220,199,1
Kandy,9,2024-11-02,70,21,60,197,176,1
Kandy,9,2024-11-09,68,12,41,169,157,1
Kandy,9,2024-11-16,84,11,26,118,107,1
Kandy,9,2024-11-23,63,8,30,129,121,1
Kandy,9,2024-11-30,71,10,32,114,104,1
Kandy,9,2024-12-07,73,11,44,124,113,1
Kandy,9,2024-12-14,57,14,45,142,128,1
Kandy,9,2024-12-21,76,22,67,188,166,1
Kandy,9,2024-12-28,66,23,70,212,189,1
Kandy,9,2025-01-04,65,21,66,193,172,1
Kandy,9,2025-01-11,77,21,63,197,176,1
Kandy,9,2025-01-18,62,22,62,209,187,1
Kandy,9,2025-01-25,80,25,77,206,181,1
Kandy,9,2025-02-01,50,12,43,155,143,1
Kandy,9,2025-02-08,50,18,61,169,151,1
Kandy,9,2025-02-15,63,18,60,174,156,1
Kandy,9,2025-02-22,58,19,55,189,170,1
Kandy,9,2025-03-01,49,13,38,140,127,1
Kandy,9,2025-03-08,59,10,30,124,114,1
Kandy,9,2025-03-15,59,11,45,148,137,1
Kandy,9,2025-03-22,56,17,59,152,135,1
Kandy,9,2025-03-29,65,24,79,217,193,1
Kandy,9,2025-04-05,50,19,53,152,133,1
Kandy,9,2025-04-12,53,6,19,100,94,1
Kandy,9,2025-04-19,73,7,21,91,84,1
Kegalle,9,2023-03-04,48,14,33,111,97,1
Kegalle,9,2023-03-11,31,14,35,113,99,1
Kegalle,9,2023-03-18,60,11,29,108,97,1
Kegalle,9,2023-03-25,49,11,24,87,76,1
Kegalle,9,2023-04-01,48,9,27,71,62,1
Kegalle,9,2023-04-08,46,8,23,67,59,1
Kegalle,9,2023-04-15,45,10,23,71,61,1
Kegalle,9,2023-04-22,0,13,24,87,74,0
Kegalle,9,2023-04-29,62,11,28,94,83,1
Kegalle,9,2023-05-06,97,11,25,79,68,0
Kegalle,9,2023-05-13,72,10,29,71,61,0
Kegalle,9,2023-05-20,68,15,41,122,107,1
Kegalle,9,2023-05-27,99,21,54,150,129,1
Kegalle,9,2023-06-03,91,21,52,150,129,1
Kegalle,9,2023-06-10,128,16,35,125,109,0
Kegalle,9,2023-06-17,111,12,30,106,94,0
Kegalle,9,2023-06-24,76,7,33,78,71,1
Kegalle,9,2023-07-01,105,11,40,94,83,0
Kegalle,9,2023-07-08,84,37,93,241,204,1
Kegalle,9,2023-07-15,84,34,87,257,223,1
Kegalle,9,2023-07-22,71,15,46,203,188,1
Kegalle,9,2023-07-29,72,22,54,229,207,1
Kegalle,9,2023-08-05,74,22,55,226,204,1
Kegalle,9,2023-08-12,64,28,74,281,253,1
Kegalle,9,2023-08-19,55,18,54,230,212,1
Kegalle,9,2023-08-26,55,9,29,161,152,1
Kegalle,9,2023-09-02,58,16,46,204,188,1
Kegalle,9,2023-09-09,55,15,44,173,158,1
Kegalle,9,2023-09-16,36,9,28,144,135,1
Kegalle,9,2023-09-23,14,10,25,121,111,1
Kegalle,9,2023-09-30,24,8,21,104,96,1
Kegalle,9,2023-10-07,33,9,21,102,93,1
Kegalle,9,2023-10-14,11,8,22,94,86,1
Kegalle,9,2023-10-21,19,9,19,81,72,1
Kegalle,9,2023-10-28,30,10,38,104,94,1
Kegalle,9,2023-11-04,4,14,54,128,114,0
Kegalle,9,2023-11-11,14,23,69,170,147,0
Kegalle,9,2023-11-18,5,19,52,136,117,0
Kegalle,9,2023-11-25,96,10,44,111,101,1
Kegalle,9,2023-12-02,111,12,41,107,95,0
Kegalle,9,2023-12-09,63,16,45,123,107,1
Kegalle,9,2023-12-16,90,11,30,87,76,0
Kegalle,9,2023-12-23,119,10,31,90,80,0
Kegalle,9,2023-12-30,112,15,36,104,89,0
Kegalle,9,2024-01-06,104,8,32,90,82,0
Kegalle,9,2024-01-13,77,2,17,54,52,0
Kegalle,9,2024-01-20,91,4,19,61,57,0
Kegalle,9,2024-01-27,73,37,93,250,213,1
Kegalle,9,2024-02-03,89,51,118,323,272,1
Kegalle,9,2024-02-10,48,41,100,289,248,1
Kegalle,9,2024-02-17,71,44,103,319,275,1
Kegalle,9,2024-02-24,43,46,104,340,294,0
Kegalle,9,2024-03-02,34,36,88,311,275,0
Kegalle,9,2024-03-09,44,28,78,259,231,1
Kegalle,9,2024-03-16,35,19,55,200,181,1
Kegalle,9,2024-03-23,30,15,39,169,154,1
Kegalle,9,2024-03-30,25,12,27,149,137,1
Kegalle,9,2024-04-06,25,10,27,144,134,1
Kegalle,9,2024-04-13,23,7,19,96,89,1
Kegalle,9,2024-04-20,42,7,16,87,80,1
Kegalle,9,2024-04-27,36,8,20,72,64,1
Kegalle,9,2024-05-04,56,7,18,57,50,1
Kegalle,9,2024-05-11,48,6,20,56,50,1
Kegalle,9,2024-05-18,28,7,19,53,46,1
Kegalle,9,2024-05-25,49,7,18,49,42,1
Kegalle,9,2024-06-01,31,5,21,43,38,1
Kegalle,9,2024-06-08,36,5,18,38,33,1
Kegalle,9,2024-06-15,24,7,19,41,34,1
Kegalle,9,2024-06-22,40,10,31,79,69,1
Kegalle,9,2024-06-29,38,14,39,94,80,1
Kegalle,9,2024-07-06,35,12,36,131,119,1
Kegalle,9,2024-07-13,35,20,55,138,118,1
Kegalle,9,2024-07-20,19,17,56,130,113,1
Kegalle,9,2024-07-27,39,20,57,145,125,1
Kegalle,9,2024-08-03,20,17,44,116,99,1
Kegalle,9,2024-08-10,37,12,29,113,101,1
Kegalle,9,2024-08-17,77,7,24,64,57,0
Kegalle,9,2024-08-24,23,10,26,71,61,1
Kegalle,9,2024-08-31,38,9,28,75,66,1
Kegalle,9,2024-09-07,37,9,24,67,58,1
Kegalle,9,2024-09-14,26,9,29,69,60,1
Kegalle,9,2024-09-21,25,6,24,64,58,1
Kegalle,9,2024-09-28,15,11,25,61,50,1
Kegalle,9,2024-10-05,13,8,22,56,48,1
Kegalle,9,2024-10-12,20,8,28,68,60,1
Kegalle,9,2024-10-19,24,21,62,161,140,1
Kegalle,9,2024-10-26,8,15,36,97,82,0
Kegalle,9,2024-11-02,21,11,32,94,83,1
Kegalle,9,2024-11-09,16,12,32,93,81,1
Kegalle,9,2024-11-16,26,8,25,65,57,1
Kegalle,9,2024-11-23,23,8,20,51,43,1
Kegalle,9,2024-11-30,21,5,19,42,37,1
Kegalle,9,2024-12-07,14,7,25,52,45,1
Kegalle,9,2024-12-14,17,5,17,41,36,1
Kegalle,9,2024-12-21,44,7,18,47,40,1
Kegalle,9,2024-12-28,64,7,12,32,25,0
Kegalle,9,2025-01-04,40,8,15,41,33,1
Kegalle,9,2025-01-11,34,5,12,37,32,1
Kegalle,9,2025-01-18,26,8,18,48,40,1
Kegalle,9,2025-01-25,24,7,24,66,59,1
Kegalle,9,2025-02-01,29,7,23,60,53,1
Kegalle,9,2025-02-08,29,6,15,35,29,1
Kegalle,9,2025-02-15,35,7,16,46,39,1
Kegalle,9,2025-02-22,22,12,26,83,71,1
Kegalle,9,2025-03-01,43,16,41,129,113,1
Kegalle,9,2025-03-08,20,9,25,100,91,1
Kegalle,9,2025-03-15,32,10,24,72,62,1
Kegalle,9,2025-03-22,24,8,28,67,59,1
Kegalle,9,2025-03-29,20,7,23,50,43,1
Kegalle,9,2025-04-05,29,11,25,57,46,1
Kegalle,9,2025-04-12,13,8,22,55,47,1
Kegalle,9,2025-04-19,35,8,23,66,58,1
Kilinochchi,9,2023-03-04,2,1,7,18,17,1
Kilinochchi,9,2023-03-11,3,1,5,18,17,1
Kilinochchi,9,2023-03-18,2,0,4,17,17,1
Kilinochchi,9,2023-03-25,3,0,3,16,16,1
Kilinochchi,9,2023-04-01,1,0,8,27,27,1
Kilinochchi,9,2023-04-08,1,0,6,24,24,1
Kilinochchi,9,2023-04-15,2,1,7,19,18,1
Kilinochchi,9,2023-04-22,2,0,4,13,13,1
Kilinochchi,9,2023-04-29,0,0,4,14,14,1
Kilinochchi,9,2023-05-06,2,0,1,11,11,1
Kilinochchi,9,2023-05-13,1,0,1,12,12,1
Kilinochchi,9,2023-05-20,2,0,2,13,13,1
Kilinochchi,9,2023-05-27,2,0,0,9,9,1
Kilinochchi,9,2023-06-03,2,0,1,9,9,1
Kilinochchi,9,2023-06-10,1,0,1,10,10,1
Kilinochchi,9,2023-06-17,3,0,2,12,12,1
Kilinochchi,9,2023-06-24,4,0,2,14,14,1
Kilinochchi,9,2023-07-01,3,0,6,24,24,1
Kilinochchi,9,2023-07-08,0,0,3,23,23,1
Kilinochchi,9,2023-07-15,2,1,5,23,22,1
Kilinochchi,9,2023-07-22,5,1,5,18,17,1
Kilinochchi,9,2023-07-29,1,0,5,17,17,1
Kilinochchi,9,2023-08-05,1,0,3,15,15,1
Kilinochchi,9,2023-08-12,1,0,2,14,14,1
Kilinochchi,9,2023-08-19,0,0,1,12,12,1
Kilinochchi,9,2023-08-26,0,0,0,8,8,1
Kilinochchi,9,2023-09-02,0,0,1,10,10,1
Kilinochchi,9,2023-09-09,0,0,1,9,9,1
Kilinochchi,9,2023-09-16,3,0,0,8,8,1
Kilinochchi,9,2023-09-23,0,0,0,10,10,1
Kilinochchi,9,2023-09-30,0,0,1,10,10,1
Kilinochchi,9,2023-10-07,0,0,1,10,10,1
Kilinochchi,9,2023-10-14,2,0,0,9,9,1
Kilinochchi,9,2023-10-21,3,0,1,9,9,1
Kilinochchi,9,2023-10-28,1,0,0,9,9,1
Kilinochchi,9,2023-11-04,1,0,0,6,6,1
Kilinochchi,9,2023-11-11,2,0,0,9,9,1
Kilinochchi,9,2023-11-18,7,0,0,11,11,1
Kilinochchi,9,2023-11-25,5,0,0,7,7,1
Kilinochchi,9,2023-12-02,9,0,1,7,7,0
Kilinochchi,9,2023-12-09,11,1,4,21,20,1
Kilinochchi,9,2023-12-16,20,0,2,19,19,0
Kilinochchi,9,2023-12-23,17,0,2,18,18,1
Kilinochchi,9,2023-12-30,29,1,3,21,20,0
Kilinochchi,9,2024-01-06,52,1,11,45,44,0
Kilinochchi,9,2024-01-13,20,3,19,60,57,1
Kilinochchi,9,2024-01-20,41,4,20,69,65,1
Kilinochchi,9,2024-01-27,22,8,31,92,84,1
Kilinochchi,9,2024-02-03,26,6,20,66,60,1
Kilinochchi,9,2024-02-10,22,7,27,80,73,1
Kilinochchi,9,2024-02-17,12,14,39,112,98,0
Kilinochchi,9,2024-02-24,9,12,35,116,104,0
Kilinochchi,9,2024-03-02,8,4,23,88,84,1
Kilinochchi,9,2024-03-09,8,10,34,133,123,0
Kilinochchi,9,2024-03-16,7,8,30,91,83,0
Kilinochchi,9,2024-03-23,2,5,17,83,78,0
Kilinochchi,9,2024-03-30,3,6,22,70,64,0
Kilinochchi,9,2024-04-06,3,5,18,59,54,0
Kilinochchi,9,2024-04-13,4,3,17,46,43,1
Kilinochchi,9,2024-04-20,0,3,13,35,32,0
Kilinochchi,9,2024-04-27,0,2,10,27,25,0
Kilinochchi,9,2024-05-04,0,1,8,22,21,0
Kilinochchi,9,2024-05-11,1,1,7,21,20,1
Kilinochchi,9,2024-05-18,0,0,5,17,17,1
Kilinochchi,9,2024-05-25,0,0,3,12,12,1
Kilinochchi,9,2024-06-01,0,0,2,11,11,1
Kilinochchi,9,2024-06-08,0,0,1,10,10,1
Kilinochchi,9,2024-06-15,0,0,1,10,10,1
Kilinochchi,9,2024-06-22,0,0,2,11,11,1
Kilinochchi,9,2024-06-29,0,0,1,11,11,1
Kilinochchi,9,2024-07-06,0,0,1,9,9,1
Kilinochchi,9,2024-07-13,2,0,5,22,22,1
Kilinochchi,9,2024-07-20,1,2,3,27,25,0
Kilinochchi,9,2024-07-27,1,0,5,23,23,1
Kilinochchi,9,2024-08-03,6,2,5,15,13,1
Kilinochchi,9,2024-08-10,3,1,3,14,13,1
Kilinochchi,9,2024-08-17,3,0,3,11,11,1
Kilinochchi,9,2024-08-24,1,0,2,13,13,1
Kilinochchi,9,2024-08-31,0,0,2,12,12,1
Kilinochchi,9,2024-09-07,0,0,2,11,11,1
Kilinochchi,9,2024-09-14,0,0,1,10,10,1
Kilinochchi,9,2024-09-21,2,0,1,10,10,1
Kilinochchi,9,2024-09-28,2,0,1,10,10,1
Kilinochchi,9,2024-10-05,0,0,1,12,12,1
Kilinochchi,9,2024-10-12,1,0,0,9,9,1
Kilinochchi,9,2024-10-19,1,1,1,12,11,1
Kilinochchi,9,2024-10-26,3,0,0,9,9,1
Kilinochchi,9,2024-11-02,5,0,1,8,8,1
Kilinochchi,9,2024-11-09,3,0,0,9,9,1
Kilinochchi,9,2024-11-16,0,0,1,10,10,1
Kilinochchi,9,2024-11-23,1,0,1,10,10,1
Kilinochchi,9,2024-11-30,1,0,2,10,10,1
Kilinochchi,9,2024-12-07,8,2,4,21,19,1
Kilinochchi,9,2024-12-14,6,1,3,21,20,1
Kilinochchi,9,2024-12-21,5,2,3,18,16,1
Kilinochchi,9,2024-12-28,5,2,3,16,14,1
Kilinochchi,9,2025-01-04,8,2,2,13,11,1
Kilinochchi,9,2025-01-11,3,2,2,13,11,1
Kilinochchi,9,2025-01-18,6,1,7,28,27,1
Kilinochchi,9,2025-01-25,3,0,20,64,64,1
Kilinochchi,9,2025-02-01,2,0,12,43,43,1
Kilinochchi,9,2025-02-08,2,1,14,44,43,1
Kilinochchi,9,2025-02-15,2,2,9,36,34,1
Kilinochchi,9,2025-02-22,1,1,9,28,27,1
Kilinochchi,9,2025-03-01,3,0,5,15,15,1
Kilinochchi,9,2025-03-08,6,2,6,18,16,1
Kilinochchi,9,2025-03-15,0,0,6,25,25,1
Kilinochchi,9,2025-03-22,2,0,2,17,17,1
Kilinochchi,9,2025-03-29,0,2,3,14,12,0
Kilinochchi,9,2025-04-05,1,0,3,11,11,1
Kilinochchi,9,2025-04-12,1,0,3,12,12,1
Kilinochchi,9,2025-04-19,7,1,3,13,12,1
Kurunegala,9,2023-03-04,38,21,45,142,121,1
Kurunegala,9,2023-03-11,53,13,45,157,144,1
Kurunegala,9,2023-03-18,51,11,37,157,146,1
Kurunegala,9,2023-03-25,39,8,26,92,84,1
Kurunegala,9,2023-04-01,30,6,25,82,76,1
Kurunegala,9,2023-04-08,35,8,31,81,73,1
Kurunegala,9,2023-04-15,59,11,31,76,65,1
Kurunegala,9,2023-04-22,54,8,23,64,56,1
Kurunegala,9,2023-04-29,33,8,25,65,57,1
Kurunegala,9,2023-05-06,51,7,20,52,45,1
Kurunegala,9,2023-05-13,76,7,21,61,54,0
Kurunegala,9,2023-05-20,72,8,31,82,74,1
Kurunegala,9,2023-05-27,82,10,34,84,74,1
Kurunegala,9,2023-06-03,123,4,23,53,49,0
Kurunegala,9,2023-06-10,127,7,23,58,51,0
Kurunegala,9,2023-06-17,124,8,24,72,64,0
Kurunegala,9,2023-06-24,103,7,37,90,83,0
Kurunegala,9,2023-07-01,86,4,30,69,65,0
Kurunegala,9,2023-07-08,56,9,31,86,77,1
Kurunegala,9,2023-07-15,59,25,69,192,167,1
Kurunegala,9,2023-07-22,57,15,52,179,164,1
Kurunegala,9,2023-07-29,55,10,32,167,157,1
Kurunegala,9,2023-08-05,55,18,54,231,213,1
Kurunegala,9,2023-08-12,38,24,69,263,239,1
Kurunegala,9,2023-08-19,51,14,55,243,229,1
Kurunegala,9,2023-08-26,30,11,40,190,179,1
Kurunegala,9,2023-09-02,36,7,28,152,145,1
Kurunegala,9,2023-09-09,38,9,25,108,99,1
Kurunegala,9,2023-09-16,22,6,17,86,80,1
Kurunegala,9,2023-09-23,16,9,20,81,72,1
Kurunegala,9,2023-09-30,43,8,19,79,71,1
Kurunegala,9,2023-10-07,24,8,19,79,71,1
Kurunegala,9,2023-10-14,7,7,20,67,60,1
Kurunegala,9,2023-10-21,1,7,18,64,57,0
Kurunegala,9,2023-10-28,2,7,25,67,60,0
Kurunegala,9,2023-11-04,1,6,25,67,61,0
Kurunegala,9,2023-11-11,48,5,23,61,56,1
Kurunegala,9,2023-11-18,50,5,21,61,56,1
Kurunegala,9,2023-11-25,131,2,22,64,62,0
Kurunegala,9,2023-12-02,159,7,30,89,82,0
Kurunegala,9,2023-12-09,155,9,33,99,90,0
Kurunegala,9,2023-12-16,172,6,27,81,75,0
Kurunegala,9,2023-12-23,164,4,16,59,55,0
Kurunegala,9,2023-12-30,155,5,19,66,61,0
Kurunegala,9,2024-01-06,127,4,19,65,61,0
Kurunegala,9,2024-01-13,62,5,27,83,78,1
Kurunegala,9,2024-01-20,135,8,32,95,87,0
Kurunegala,9,2024-01-27,103,31,84,227,196,1
Kurunegala,9,2024-02-03,108,35,85,238,203,1
Kurunegala,9,2024-02-10,26,33,93,268,235,0
Kurunegala,9,2024-02-17,61,44,107,306,262,1
Kurunegala,9,2024-02-24,58,46,114,345,299,1
Kurunegala,9,2024-03-02,67,41,100,323,282,1
Kurunegala,9,2024-03-09,50,15,58,191,176,1
Kurunegala,9,2024-03-16,29,12,35,137,125,1
Kurunegala,9,2024-03-23,19,16,50,185,169,1
Kurunegala,9,2024-03-30,26,14,41,188,174,1
Kurunegala,9,2024-04-06,6,8,28,162,154,0
Kurunegala,9,2024-04-13,21,8,19,81,73,1
Kurunegala,9,2024-04-20,20,5,13,64,59,1
Kurunegala,9,2024-04-27,19,6,19,63,57,1
Kurunegala,9,2024-05-04,34,7,16,76,69,1
Kurunegala,9,2024-05-11,44,8,18,68,60,1
Kurunegala,9,2024-05-18,39,7,18,49,42,1
Kurunegala,9,2024-05-25,39,6,13,34,28,0
Kurunegala,9,2024-06-01,37,5,14,40,35,1
Kurunegala,9,2024-06-08,36,5,9,30,25,0
Kurunegala,9,2024-06-15,21,6,11,33,27,1
Kurunegala,9,2024-06-22,47,6,13,32,26,0
Kurunegala,9,2024-06-29,39,4,17,42,38,1
Kurunegala,9,2024-07-06,32,6,19,58,52,1
Kurunegala,9,2024-07-13,38,5,26,71,66,1
Kurunegala,9,2024-07-20,27,6,35,91,85,1
Kurunegala,9,2024-07-27,61,11,36,95,84,1
Kurunegala,9,2024-08-03,39,8,29,81,73,1
Kurunegala,9,2024-08-10,31,11,29,97,86,1
Kurunegala,9,2024-08-17,20,5,24,52,47,1
Kurunegala,9,2024-08-24,20,8,22,63,55,1
Kurunegala,9,2024-08-31,21,7,24,61,54,1
Kurunegala,9,2024-09-07,26,9,21,52,43,1
Kurunegala,9,2024-09-14,22,7,21,50,43,1
Kurunegala,9,2024-09-21,28,8,23,52,44,1
Kurunegala,9,2024-09-28,17,9,23,66,57,1
Kurunegala,9,2024-10-05,16,9,29,81,72,1
Kurunegala,9,2024-10-12,16,6,30,70,64,1
Kurunegala,9,2024-10-19,21,7,25,64,57,1
Kurunegala,9,2024-10-26,30,6,18,47,41,1
Kurunegala,9,2024-11-02,20,6,15,40,34,1
Kurunegala,9,2024-11-09,14,6,18,46,40,1
Kurunegala,9,2024-11-16,25,4,19,39,35,1
Kurunegala,9,2024-11-23,20,7,17,41,34,1
Kurunegala,9,2024-11-30,17,5,18,51,46,1
Kurunegala,9,2024-12-07,14,4,23,58,54,1
Kurunegala,9,2024-12-14,25,4,14,46,42,1
Kurunegala,9,2024-12-21,26,4,16,54,50,1
Kurunegala,9,2024-12-28,26,5,19,64,59,1
Kurunegala,9,2025-01-04,39,3,22,67,64,1
Kurunegala,9,2025-01-11,30,3,17,50,47,1
Kurunegala,9,2025-01-18,34,5,17,54,49,1
Kurunegala,9,2025-01-25,18,3,19,65,62,1
Kurunegala,9,2025-02-01,27,5,22,53,48,1
Kurunegala,9,2025-02-08,27,4,15,39,35,1
Kurunegala,9,2025-02-15,20,8,17,59,51,1
Kurunegala,9,2025-02-22,25,8,22,58,50,1
Kurunegala,9,2025-03-01,17,5,16,43,38,1
Kurunegala,9,2025-03-08,23,7,22,67,60,1
Kurunegala,9,2025-03-15,21,5,20,51,46,1
Kurunegala,9,2025-03-22,19,6,23,64,58,1
Kurunegala,9,2025-03-29,19,3,16,42,39,1
Kurunegala,9,2025-04-05,17,8,22,46,38,1
Kurunegala,9,2025-04-12,13,4,20,43,39,1
