district,horizon,date,actual,lower,prediction,upper,interval_width,within_interval
Ampara,1,2024-10-05,4,0,8,15,15,1
Ampara,1,2024-10-12,5,0,6,11,11,1
Ampara,1,2024-10-19,3,0,3,10,10,1
Ampara,1,2024-10-26,0,0,2,6,6,1
Ampara,1,2024-11-02,7,0,3,8,8,1
Ampara,1,2024-11-09,3,0,4,13,13,1
Ampara,1,2024-11-16,2,2,5,17,15,1
Ampara,1,2024-11-23,4,0,3,12,12,1
Ampara,1,2024-11-30,2,0,6,11,11,1
Ampara,1,2024-12-07,4,1,9,18,17,1
Ampara,1,2024-12-14,1,2,4,13,11,0
Ampara,1,2024-12-21,4,0,7,11,11,1
Ampara,1,2024-12-28,4,1,6,17,16,1
Ampara,1,2025-01-04,6,2,5,12,10,1
Ampara,1,2025-01-11,7,2,7,16,14,1
Ampara,1,2025-01-18,3,2,8,14,12,1
Ampara,1,2025-01-25,4,2,11,22,20,1
Ampara,1,2025-02-01,3,0,3,11,11,1
Ampara,1,2025-02-08,3,0,6,15,15,1
Ampara,1,2025-02-15,5,1,3,9,8,1
Ampara,1,2025-02-22,4,1,8,15,14,1
Anuradhapura,1,2014-06-21,20,2,4,15,13,0
Anuradhapura,1,2014-06-28,10,4,8,19,15,1
Anuradhapura,1,2014-07-05,13,4,9,21,17,1
Anuradhapura,1,2014-07-12,8,2,8,22,20,1
Anuradhapura,1,2014-07-19,15,1,4,13,12,0
Anuradhapura,1,2014-07-26,10,5,7,22,17,1
Anuradhapura,1,2014-08-02,5,3,7,18,15,1
Anuradhapura,1,2014-08-09,2,0,4,15,15,1
Anuradhapura,1,2014-08-16,4,0,1,9,9,1
Anuradhapura,1,2014-08-23,4,0,6,9,9,1
Anuradhapura,1,2014-08-30,4,2,5,15,13,1
Anuradhapura,1,2014-09-06,7,1,6,19,18,1
Anuradhapura,1,2014-09-13,3,0,1,8,8,1
Anuradhapura,1,2014-09-20,6,0,2,11,11,1
Anuradhapura,1,2014-09-27,1,1,7,10,9,1
Anuradhapura,1,2014-10-04,8,0,10,21,21,1
Anuradhapura,1,2014-10-11,9,4,6,18,14,1
Anuradhapura,1,2014-10-18,8,0,7,14,14,1
Anuradhapura,1,2014-10-25,10,0,10,22,22,1
Anuradhapura,1,2014-11-01,4,3,11,24,21,1
Anuradhapura,1,2014-11-08,18,1,9,17,16,0
Anuradhapura,1,2014-11-15,10,3,9,19,16,1
Anuradhapura,1,2014-11-22,14,1,11,22,21,1
Anuradhapura,1,2014-11-29,14,3,13,29,26,1
Anuradhapura,1,2014-12-06,23,6,9,21,15,0
Anuradhapura,1,2014-12-13,18,0,8,15,15,0
Anuradhapura,1,2014-12-20,22,4,13,28,24,1
Anuradhapura,1,2014-12-27,15,5,16,31,26,1
Anuradhapura,1,2015-01-03,12,3,9,21,18,1
Anuradhapura,1,2015-01-10,19,1,10,25,24,1
Anuradhapura,1,2015-01-17,44,10,20,42,32,0
Anuradhapura,1,2015-01-24,2,17,34,60,43,0
Anuradhapura,1,2015-01-31,11,8,16,34,26,1
Anuradhapura,1,2015-02-07,18,3,14,22,19,1
Anuradhapura,1,2015-02-14,5,0,9,21,21,1
Anuradhapura,1,2015-02-21,6,3,11,23,20,1
Anuradhapura,1,2015-02-28,9,1,6,14,13,1
Anuradhapura,1,2015-03-07,2,1,6,17,16,1
Anuradhapura,1,2015-03-14,3,2,6,17,15,1
Anuradhapura,1,2015-03-21,4,0,4,17,17,1
Anuradhapura,1,2015-03-28,3,0,1,9,9,1
Anuradhapura,1,2015-04-04,2,1,4,9,8,1
Anuradhapura,1,2015-04-11,1,1,8,20,19,1
Anuradhapura,1,2015-04-18,2,0,9,18,18,1
Anuradhapura,1,2015-04-25,1,0,9,20,20,1
Anuradhapura,1,2015-05-02,2,1,6,18,17,1
Anuradhapura,1,2015-05-09,1,0,9,17,17,1
Anuradhapura,1,2015-05-16,2,1,12,25,24,1
Anuradhapura,1,2015-05-23,0,0,7,20,20,1
Anuradhapura,1,2015-05-30,4,0,7,19,19,1
Anuradhapura,1,2015-06-06,2,1,8,22,21,1
Anuradhapura,1,2015-06-13,2,0,6,16,16,1
Anuradhapura,1,2015-06-20,2,2,6,21,19,1
Anuradhapura,1,2015-06-27,0,0,1,12,12,1
Anuradhapura,1,2015-07-04,3,0,1,10,10,1
Anuradhapura,1,2015-07-11,3,0,1,11,11,1
Anuradhapura,1,2015-07-18,2,0,1,12,12,1
Anuradhapura,1,2015-07-25,1,0,2,12,12,1
Anuradhapura,1,2015-08-01,3,0,1,11,11,1
Anuradhapura,1,2015-08-08,3,0,0,7,7,1
Anuradhapura,1,2015-08-15,3,0,0,8,8,1
Anuradhapura,1,2015-08-22,1,1,7,12,11,1
Anuradhapura,1,2015-08-29,3,2,5,15,13,1
Anuradhapura,1,2015-09-05,1,0,8,18,18,1
Anuradhapura,1,2015-09-12,4,2,4,13,11,1
Anuradhapura,1,2015-09-19,2,1,4,16,15,1
Anuradhapura,1,2015-09-26,2,0,5,14,14,1
Anuradhapura,1,2015-10-03,1,0,9,18,18,1
Anuradhapura,1,2015-10-10,4,2,6,21,19,1
Anuradhapura,1,2015-10-17,3,1,8,17,16,1
Anuradhapura,1,2015-10-24,0,0,7,17,17,1
Anuradhapura,1,2015-10-31,3,2,12,25,23,1
Anuradhapura,1,2015-11-07,6,4,15,30,26,1
Anuradhapura,1,2015-11-14,7,4,14,27,23,1
Anuradhapura,1,2015-11-21,9,4,16,29,25,1
Anuradhapura,1,2015-11-28,4,4,8,21,17,1
Anuradhapura,1,2015-12-05,8,2,12,23,21,1
Anuradhapura,1,2015-12-12,1,4,16,32,28,0
Anuradhapura,1,2015-12-19,1,0,3,13,13,1
Anuradhapura,1,2015-12-26,16,0,3,14,14,0
Anuradhapura,1,2016-01-02,11,1,8,18,17,1
Anuradhapura,1,2016-01-09,8,3,9,21,18,1
Anuradhapura,1,2016-01-16,21,2,8,20,18,0
Anuradhapura,1,2016-01-23,6,6,14,28,22,1
Anuradhapura,1,2016-01-30,9,1,7,16,15,1
Anuradhapura,1,2016-02-06,11,0,3,11,11,1
Anuradhapura,1,2016-02-13,3,2,4,18,16,1
Anuradhapura,1,2016-02-20,18,0,7,17,17,0
Anuradhapura,1,2016-02-27,7,2,5,14,12,1
Anuradhapura,1,2016-03-05,1,3,8,23,20,0
Anuradhapura,1,2016-03-12,4,1,4,15,14,1
Anuradhapura,1,2016-03-19,7,0,2,11,11,1
Anuradhapura,1,2016-03-26,8,0,3,13,13,1
Anuradhapura,1,2016-04-02,0,1,9,14,13,0
Anuradhapura,1,2016-04-09,2,0,4,14,14,1
Anuradhapura,1,2016-04-16,7,0,0,10,10,1
Anuradhapura,1,2016-04-23,6,0,2,11,11,1
Anuradhapura,1,2016-04-30,2,1,3,13,12,1
Anuradhapura,1,2016-05-07,7,0,7,14,14,1
Anuradhapura,1,2016-05-14,7,1,12,25,24,1
Anuradhapura,1,2016-05-21,2,4,16,32,28,0
Anuradhapura,1,2016-05-28,3,1,10,25,24,1
Anuradhapura,1,2016-06-04,0,3,8,23,20,0
Anuradhapura,1,2016-06-11,3,0,2,10,10,1
Anuradhapura,1,2016-06-18,9,0,2,13,13,1
Anuradhapura,1,2016-06-25,13,0,3,14,14,1
Anuradhapura,1,2016-07-02,4,2,7,17,15,1
Anuradhapura,1,2016-07-09,12,4,7,20,16,1
Anuradhapura,1,2016-07-16,24,4,8,20,16,0
Anuradhapura,1,2016-07-23,11,6,11,23,17,1
Anuradhapura,1,2016-07-30,13,1,12,22,21,1
Anuradhapura,1,2016-08-06,6,3,9,19,16,1
Anuradhapura,1,2016-08-13,12,4,9,24,20,1
Anuradhapura,1,2016-08-20,8,2,5,16,14,1
Anuradhapura,1,2016-08-27,4,0,4,15,15,1
Anuradhapura,1,2016-09-03,6,0,1,10,10,1
Anuradhapura,1,2016-09-10,11,1,2,14,13,1
Anuradhapura,1,2016-09-17,14,1,4,14,13,1
Anuradhapura,1,2016-09-24,16,2,6,17,15,1
Anuradhapura,1,2016-10-01,2,4,9,21,17,0
Anuradhapura,1,2016-10-08,2,1,4,15,14,1
Anuradhapura,1,2016-10-15,2,0,2,10,10,1
Anuradhapura,1,2016-10-22,9,0,2,7,7,0
Anuradhapura,1,2016-10-29,0,0,2,12,12,1
Anuradhapura,1,2016-11-05,4,0,8,14,14,1
Anuradhapura,1,2016-11-12,5,3,7,20,17,1
Anuradhapura,1,2016-11-19,2,2,9,16,14,1
Anuradhapura,1,2016-11-26,3,2,10,23,21,1
Anuradhapura,1,2016-12-03,4,1,8,19,18,1
Anuradhapura,1,2016-12-10,1,3,10,22,19,0
Anuradhapura,1,2016-12-17,7,2,7,20,18,1
Anuradhapura,1,2016-12-24,16,1,6,15,14,0
Anuradhapura,1,2016-12-31,15,0,9,16,16,1
Anuradhapura,1,2017-01-07,10,5,12,25,20,1
Anuradhapura,1,2017-01-14,16,8,14,30,22,1
Anuradhapura,1,2017-01-21,13,7,12,27,20,1
Anuradhapura,1,2017-01-28,11,4,13,22,18,1
Anuradhapura,1,2017-02-04,32,2,10,20,18,0
Anuradhapura,1,2017-02-11,16,13,19,32,19,1
Anuradhapura,1,2017-02-18,16,7,17,34,27,1
Anuradhapura,1,2017-02-25,28,8,15,29,21,1
Anuradhapura,1,2017-03-04,8,3,12,20,17,1
Anuradhapura,1,2017-03-11,49,2,14,26,24,0
Anuradhapura,1,2017-03-18,68,4,13,23,19,0
Anuradhapura,1,2017-03-25,52,38,68,137,99,1
Anuradhapura,1,2017-04-01,44,35,68,138,103,1
Anuradhapura,1,2017-04-08,24,17,40,73,56,1
Anuradhapura,1,2017-04-15,71,7,15,38,31,0
Anuradhapura,1,2017-04-22,54,24,43,62,38,1
Anuradhapura,1,2017-04-29,67,32,53,89,57,1
Anuradhapura,1,2017-05-06,66,25,49,85,60,1
Anuradhapura,1,2017-05-13,61,18,37,69,51,1
Anuradhapura,1,2017-05-20,55,24,42,76,52,1
Anuradhapura,1,2017-05-27,71,17,32,68,51,0
Anuradhapura,1,2017-06-03,65,33,54,96,63,1
Anuradhapura,1,2017-06-10,60,34,62,102,68,1
Anuradhapura,1,2017-06-17,122,32,53,86,54,0
Anuradhapura,1,2017-06-24,60,46,69,124,78,1
Anuradhapura,1,2017-07-01,244,34,61,106,72,0
Anuradhapura,1,2017-07-08,116,76,119,237,161,1
Anuradhapura,1,2017-07-15,172,73,115,222,149,1
Anuradhapura,1,2017-07-22,177,67,111,200,133,1
Anuradhapura,1,2017-07-29,112,70,120,228,158,1
Anuradhapura,1,2017-08-05,71,51,93,175,124,1
Anuradhapura,1,2017-08-12,57,26,46,95,69,1
Anuradhapura,1,2017-08-19,34,9,20,42,33,1
Anuradhapura,1,2017-08-26,20,14,24,44,30,1
Anuradhapura,1,2017-09-02,19,3,11,30,27,1
Anuradhapura,1,2017-09-09,20,2,10,24,22,1
Anuradhapura,1,2017-09-16,10,0,7,18,18,1
Anuradhapura,1,2017-09-23,18,4,11,25,21,1
Anuradhapura,1,2017-09-30,14,3,9,21,18,1
Anuradhapura,1,2017-10-07,20,4,12,23,19,1
Anuradhapura,1,2017-10-14,20,1,11,18,17,0
Anuradhapura,1,2017-10-21,25,5,12,27,22,1
Anuradhapura,1,2017-10-28,27,1,7,16,15,0
Anuradhapura,1,2017-11-04,33,3,12,27,24,0
Anuradhapura,1,2017-11-11,40,6,15,28,22,0
Anuradhapura,1,2017-11-18,53,19,36,59,40,1
Anuradhapura,1,2017-11-25,38,22,45,80,58,1
Anuradhapura,1,2017-12-02,51,15,35,64,49,1
Anuradhapura,1,2017-12-09,36,10,18,40,30,1
Anuradhapura,1,2017-12-16,40,15,30,48,33,1
Anuradhapura,1,2017-12-23,26,6,15,36,30,1
Anuradhapura,1,2017-12-30,32,13,25,45,32,1
Anuradhapura,1,2018-01-06,25,17,30,44,27,1
Anuradhapura,1,2018-01-13,24,10,22,44,34,1
Anuradhapura,1,2018-01-20,26,9,18,32,23,1
Anuradhapura,1,2018-01-27,34,15,25,42,27,1
Anuradhapura,1,2018-02-03,25,15,24,41,26,1
Anuradhapura,1,2018-02-10,22,9,18,32,23,1
Anuradhapura,1,2018-02-17,39,8,13,25,17,0
Anuradhapura,1,2018-02-24,16,14,22,38,24,1
Anuradhapura,1,2018-03-03,21,5,17,27,22,1
Anuradhapura,1,2018-03-10,10,4,12,21,17,1
Anuradhapura,1,2018-03-17,11,1,9,19,18,1
Anuradhapura,1,2018-03-24,4,3,11,21,18,1
Anuradhapura,1,2018-03-31,10,1,7,22,21,1
Anuradhapura,1,2018-04-07,6,0,4,6,6,1
Anuradhapura,1,2018-04-14,11,0,5,13,13,1
Anuradhapura,1,2018-04-21,20,0,4,13,13,0
Anuradhapura,1,2018-04-28,18,0,6,9,9,0
Anuradhapura,1,2018-05-05,12,1,7,17,16,1
Anuradhapura,1,2018-05-12,20,1,11,23,22,1
Anuradhapura,1,2018-05-19,26,2,14,27,25,1
Anuradhapura,1,2018-05-26,17,5,17,33,28,1
Anuradhapura,1,2018-06-02,28,4,13,28,24,1
Anuradhapura,1,2018-06-09,7,7,16,31,24,1
Anuradhapura,1,2018-06-16,3,3,10,20,17,1
Anuradhapura,1,2018-06-23,31,3,6,19,16,0
Anuradhapura,1,2018-06-30,45,5,12,26,21,0
Anuradhapura,1,2018-07-07,45,11,23,46,35,1
Anuradhapura,1,2018-07-14,29,18,35,55,37,1
Anuradhapura,1,2018-07-21,17,19,28,47,28,0
Anuradhapura,1,2018-07-28,24,10,17,33,23,1
Anuradhapura,1,2018-08-04,17,9,16,30,21,1
Anuradhapura,1,2018-08-11,12,7,13,25,18,1
Anuradhapura,1,2018-08-18,9,4,8,20,16,1
Anuradhapura,1,2018-08-25,6,0,9,15,15,1
Anuradhapura,1,2018-09-01,15,0,2,11,11,0
Anuradhapura,1,2018-09-08,6,1,7,18,17,1
Anuradhapura,1,2018-09-15,4,0,6,20,20,1
Anuradhapura,1,2018-09-22,7,0,3,14,14,1
Anuradhapura,1,2018-09-29,5,2,7,12,10,1
Anuradhapura,1,2018-10-06,5,0,11,21,21,1
Anuradhapura,1,2018-10-13,6,0,8,16,16,1
Anuradhapura,1,2018-10-20,10,2,9,19,17,1
Anuradhapura,1,2018-10-27,13,2,13,25,23,1
Anuradhapura,1,2018-11-03,11,4,15,31,27,1
Anuradhapura,1,2018-11-10,9,6,17,34,28,1
Anuradhapura,1,2018-11-17,11,3,9,23,20,1
Anuradhapura,1,2018-11-24,19,2,9,18,16,0
Anuradhapura,1,2018-12-01,16,7,15,30,23,1
Anuradhapura,1,2018-12-08,13,2,9,17,15,1
Anuradhapura,1,2018-12-15,12,5,10,23,18,1
Anuradhapura,1,2018-12-22,18,0,6,12,12,0
Anuradhapura,1,2018-12-29,9,1,6,18,17,1
Anuradhapura,1,2019-01-05,9,2,10,22,20,1
Anuradhapura,1,2019-01-12,19,8,14,29,21,1
Anuradhapura,1,2019-01-19,25,5,11,26,21,1
Anuradhapura,1,2019-01-26,12,7,13,27,20,1
Anuradhapura,1,2019-02-02,16,6,10,23,17,1
Anuradhapura,1,2019-02-09,11,3,12,19,16,1
Anuradhapura,1,2019-02-16,12,0,8,19,19,1
Anuradhapura,1,2019-02-23,16,1,5,14,13,0
Anuradhapura,1,2019-03-02,9,4,10,23,19,1
Anuradhapura,1,2019-03-09,8,4,9,24,20,1
Anuradhapura,1,2019-03-16,12,3,7,18,15,1
Anuradhapura,1,2019-03-23,5,2,6,16,14,1
Anuradhapura,1,2019-03-30,9,0,3,14,14,1
Anuradhapura,1,2019-04-06,5,2,4,13,11,1
Anuradhapura,1,2019-04-13,4,0,2,12,12,1
Anuradhapura,1,2019-04-20,7,0,9,14,14,1
Anuradhapura,1,2019-04-27,8,0,6,16,16,1
Anuradhapura,1,2019-05-04,5,0,3,16,16,1
Anuradhapura,1,2019-05-11,1,0,6,17,17,1
Anuradhapura,1,2019-05-18,7,2,6,20,18,1
Anuradhapura,1,2019-05-25,7,0,5,17,17,1
Anuradhapura,1,2019-06-01,12,0,3,10,10,0
Anuradhapura,1,2019-06-08,15,0,6,20,20,1
Anuradhapura,1,2019-06-15,4,0,5,14,14,1
Anuradhapura,1,2019-06-22,10,2,5,17,15,1
Anuradhapura,1,2019-06-29,4,3,5,19,16,1
Anuradhapura,1,2019-07-06,16,0,3,13,13,0
Anuradhapura,1,2019-07-13,18,1,6,16,15,0
Anuradhapura,1,2019-07-20,16,3,9,18,15,1
Anuradhapura,1,2019-07-27,12,3,8,24,21,1
Anuradhapura,1,2019-08-03,26,2,6,18,16,0
Anuradhapura,1,2019-08-10,20,0,9,22,22,1
Anuradhapura,1,2019-08-17,20,0,7,16,16,0
Anuradhapura,1,2019-08-24,12,3,7,22,19,1
Anuradhapura,1,2019-08-31,9,4,10,25,21,1
Anuradhapura,1,2019-09-07,7,3,8,24,21,1
Anuradhapura,1,2019-09-14,10,0,7,15,15,1
Anuradhapura,1,2019-09-21,15,0,4,11,11,0
Anuradhapura,1,2019-09-28,13,0,3,14,14,1
Anuradhapura,1,2019-10-05,15,0,4,12,12,0
Anuradhapura,1,2019-10-12,33,1,8,16,15,0
Anuradhapura,1,2019-10-19,38,1,13,24,23,0
Anuradhapura,1,2019-10-26,33,8,17,35,27,1
Anuradhapura,1,2019-11-02,31,5,16,31,26,1
Anuradhapura,1,2019-11-09,46,10,18,36,26,0
Anuradhapura,1,2019-11-16,34,15,32,55,40,1
Anuradhapura,1,2019-11-23,67,13,21,54,41,0
Anuradhapura,1,2019-11-30,82,9,20,43,34,0
Anuradhapura,1,2019-12-07,51,7,18,40,33,0
Anuradhapura,1,2019-12-14,39,11,24,49,38,1
Anuradhapura,1,2019-12-21,47,12,26,52,40,1
Anuradhapura,1,2019-12-28,32,9,26,57,48,1
Anuradhapura,1,2020-01-04,42,20,36,59,39,1
Anuradhapura,1,2020-01-11,39,24,37,61,37,1
Anuradhapura,1,2020-01-18,45,24,39,65,41,1
Anuradhapura,1,2020-01-25,32,21,38,63,42,1
Anuradhapura,1,2020-02-01,25,20,33,53,33,1
Anuradhapura,1,2020-02-08,22,17,24,43,26,1
Anuradhapura,1,2020-02-15,20,11,18,34,23,1
Anuradhapura,1,2020-02-22,17,6,13,28,22,1
Anuradhapura,1,2020-02-29,8,4,8,20,16,1
Anuradhapura,1,2020-03-07,13,5,8,22,17,1
Anuradhapura,1,2020-03-14,9,3,5,14,11,1
Anuradhapura,1,2020-03-21,0,1,4,13,12,0
Anuradhapura,1,2020-03-28,1,0,2,11,11,1
Anuradhapura,1,2020-04-04,2,0,1,10,10,1
Anuradhapura,1,2020-04-11,0,0,4,14,14,1
Anuradhapura,1,2020-04-18,3,0,2,8,8,1
Anuradhapura,1,2020-04-25,0,0,1,9,9,1
Anuradhapura,1,2020-05-02,0,0,5,14,14,1
Anuradhapura,1,2020-05-09,3,0,8,18,18,1
Anuradhapura,1,2020-05-16,2,0,12,24,24,1
Anuradhapura,1,2020-05-23,2,2,9,24,22,1
Anuradhapura,1,2020-05-30,4,2,8,20,18,1
Anuradhapura,1,2020-06-06,8,3,10,25,22,1
Anuradhapura,1,2020-06-13,4,1,5,15,14,1
Anuradhapura,1,2020-06-20,4,0,2,10,10,1
Anuradhapura,1,2020-06-27,3,0,6,11,11,1
Anuradhapura,1,2020-07-04,2,1,3,12,11,1
Anuradhapura,1,2020-07-11,4,0,8,14,14,1
Anuradhapura,1,2020-07-18,0,3,4,14,11,0
Anuradhapura,1,2020-07-25,6,0,3,14,14,1
Anuradhapura,1,2020-08-01,1,0,4,11,11,1
Anuradhapura,1,2020-08-08,3,2,4,17,15,1
Anuradhapura,1,2020-08-15,2,0,5,18,18,1
Anuradhapura,1,2020-08-22,2,0,2,11,11,1
Anuradhapura,1,2020-08-29,3,0,2,14,14,1
Anuradhapura,1,2020-09-05,3,0,8,13,13,1
Anuradhapura,1,2020-09-12,3,0,7,15,15,1
Anuradhapura,1,2020-09-19,2,3,9,21,18,0
Anuradhapura,1,2020-09-26,3,1,8,16,15,1
Anuradhapura,1,2020-10-03,6,2,6,16,14,1
Anuradhapura,1,2020-10-10,0,0,1,13,13,1
Anuradhapura,1,2020-10-17,1,0,1,11,11,1
Anuradhapura,1,2020-10-24,0,0,2,13,13,1
Anuradhapura,1,2020-10-31,1,0,2,9,9,1
Anuradhapura,1,2020-11-07,1,0,2,8,8,1
Anuradhapura,1,2020-11-14,1,0,8,15,15,1
Anuradhapura,1,2020-11-21,1,1,8,20,19,1
Anuradhapura,1,2020-11-28,2,2,12,22,20,1
Anuradhapura,1,2020-12-05,4,4,16,30,26,1
Anuradhapura,1,2020-12-12,1,3,7,19,16,0
Anuradhapura,1,2020-12-19,3,1,4,12,11,1
Anuradhapura,1,2020-12-26,4,0,10,19,19,1
Anuradhapura,1,2021-01-02,0,1,7,19,18,0
Anuradhapura,1,2021-01-09,4,2,8,16,14,1
Anuradhapura,1,2021-01-16,2,1,13,24,23,1
Anuradhapura,1,2021-01-23,3,1,9,24,23,1
Anuradhapura,1,2021-01-30,1,2,5,18,16,0
Anuradhapura,1,2021-02-06,2,0,3,11,11,1
Anuradhapura,1,2021-02-13,4,0,2,14,14,1
Anuradhapura,1,2021-02-20,2,0,2,15,15,1
Anuradhapura,1,2021-02-27,5,0,3,13,13,1
Anuradhapura,1,2021-03-06,2,1,3,13,12,1
Anuradhapura,1,2021-03-13,10,0,6,15,15,1
Anuradhapura,1,2021-03-20,9,0,3,10,10,1
Anuradhapura,1,2021-03-27,2,0,6,18,18,1
Anuradhapura,1,2021-04-03,10,0,1,9,9,0
Anuradhapura,1,2021-04-10,5,0,0,3,3,0
Anuradhapura,1,2021-04-17,9,1,7,14,13,1
Anuradhapura,1,2021-04-24,4,2,6,18,16,1
Anuradhapura,1,2021-05-01,9,2,3,14,12,1
Anuradhapura,1,2021-05-08,7,0,6,14,14,1
Anuradhapura,1,2021-05-15,8,0,9,21,21,1
Anuradhapura,1,2021-05-22,6,2,7,21,19,1
Anuradhapura,1,2021-05-29,2,2,5,19,17,1
Anuradhapura,1,2021-06-05,1,0,6,20,20,1
Anuradhapura,1,2021-06-12,0,1,3,17,16,0
Anuradhapura,1,2021-06-19,11,1,4,15,14,1
Anuradhapura,1,2021-06-26,9,2,5,19,17,1
Anuradhapura,1,2021-07-03,5,1,6,19,18,1
Anuradhapura,1,2021-07-10,3,0,8,15,15,1
Anuradhapura,1,2021-07-17,5,0,3,14,14,1
Anuradhapura,1,2021-07-24,5,0,3,16,16,1
Anuradhapura,1,2021-07-31,3,0,1,12,12,1
Anuradhapura,1,2021-08-07,9,1,3,17,16,1
Anuradhapura,1,2021-08-14,1,0,4,14,14,1
Anuradhapura,1,2021-08-21,1,0,2,12,12,1
Anuradhapura,1,2021-08-28,1,0,7,12,12,1
Anuradhapura,1,2021-09-04,4,0,4,18,18,1
Anuradhapura,1,2021-09-11,4,1,6,17,16,1
Anuradhapura,1,2021-09-18,0,0,5,17,17,1
Anuradhapura,1,2021-09-25,2,2,10,18,16,1
Anuradhapura,1,2021-10-02,1,1,7,22,21,1
Anuradhapura,1,2021-10-09,2,0,8,17,17,1
Anuradhapura,1,2021-10-16,3,3,7,20,17,1
Anuradhapura,1,2021-10-23,2,2,9,19,17,1
Anuradhapura,1,2021-10-30,2,2,11,24,22,1
Anuradhapura,1,2021-11-06,5,3,14,30,27,1
Anuradhapura,1,2021-11-13,4,4,15,28,24,1
Anuradhapura,1,2021-11-20,1,4,13,25,21,0
Anuradhapura,1,2021-11-27,9,4,15,29,25,1
Anuradhapura,1,2021-12-04,2,3,11,25,22,0
Anuradhapura,1,2021-12-11,13,2,4,17,15,1
Anuradhapura,1,2021-12-18,13,1,9,15,14,1
Anuradhapura,1,2021-12-25,13,5,9,22,17,1
Anuradhapura,1,2022-01-01,15,2,6,17,15,1
Anuradhapura,1,2022-01-08,14,0,8,13,13,0
Anuradhapura,1,2022-01-15,16,4,5,18,14,1
Anuradhapura,1,2022-01-22,14,3,9,19,16,1
Anuradhapura,1,2022-01-29,14,6,10,25,19,1
Anuradhapura,1,2022-02-05,7,4,10,24,20,1
Anuradhapura,1,2022-02-12,7,0,10,18,18,1
Anuradhapura,1,2022-02-19,8,0,7,15,15,1
Anuradhapura,1,2022-02-26,1,4,10,24,20,0
Anuradhapura,1,2022-03-05,13,0,6,17,17,1
Anuradhapura,1,2022-03-12,4,1,6,15,14,1
Anuradhapura,1,2022-03-19,12,0,5,15,15,1
Anuradhapura,1,2022-03-26,5,1,6,16,15,1
Anuradhapura,1,2022-04-02,6,0,3,14,14,1
Anuradhapura,1,2022-04-09,0,0,7,11,11,1
Anuradhapura,1,2022-04-16,7,1,9,20,19,1
Anuradhapura,1,2022-04-23,7,0,6,14,14,1
Anuradhapura,1,2022-04-30,4,0,7,14,14,1
Anuradhapura,1,2022-05-07,4,2,6,16,14,1
Anuradhapura,1,2022-05-14,5,1,6,17,16,1
Anuradhapura,1,2022-05-21,10,0,1,10,10,1
Anuradhapura,1,2022-05-28,12,1,6,13,12,1
Anuradhapura,1,2022-06-04,3,3,9,24,21,1
Anuradhapura,1,2022-06-11,5,1,5,16,15,1
Anuradhapura,1,2022-06-18,13,1,10,18,17,1
Anuradhapura,1,2022-06-25,8,2,8,16,14,1
Anuradhapura,1,2022-07-02,4,5,11,27,22,0
Anuradhapura,1,2022-07-09,0,3,6,18,15,0
Anuradhapura,1,2022-07-16,10,1,3,13,12,1
Anuradhapura,1,2022-07-23,25,0,7,13,13,0
Anuradhapura,1,2022-07-30,14,0,7,15,15,1
Anuradhapura,1,2022-08-06,7,2,7,24,22,1
Anuradhapura,1,2022-08-13,4,3,9,22,19,1
Anuradhapura,1,2022-08-20,6,4,8,21,17,1
Anuradhapura,1,2022-08-27,4,0,9,19,19,1
Anuradhapura,1,2022-09-03,1,0,6,11,11,1
Anuradhapura,1,2022-09-10,0,0,4,17,17,1
Anuradhapura,1,2022-09-17,1,0,4,14,14,1
Anuradhapura,1,2022-09-24,7,2,6,19,17,1
Anuradhapura,1,2022-10-01,1,2,9,17,15,0
Anuradhapura,1,2022-10-08,4,0,3,12,12,1
Anuradhapura,1,2022-10-15,2,0,5,10,10,1
Anuradhapura,1,2022-10-22,4,0,7,16,16,1
Anuradhapura,1,2022-10-29,6,3,4,16,13,1
Anuradhapura,1,2022-11-05,4,0,7,11,11,1
Anuradhapura,1,2022-11-12,7,2,10,22,20,1
Anuradhapura,1,2022-11-19,3,2,6,16,14,1
Anuradhapura,1,2022-11-26,3,1,6,18,17,1
Anuradhapura,1,2022-12-03,2,2,6,19,17,1
Anuradhapura,1,2022-12-10,3,2,11,15,13,1
Anuradhapura,1,2022-12-17,5,3,7,17,14,1
Anuradhapura,1,2022-12-24,9,2,9,17,15,1
Anuradhapura,1,2022-12-31,7,3,7,18,15,1
Anuradhapura,1,2023-01-07,16,2,9,20,18,1
Anuradhapura,1,2023-01-14,15,3,10,23,20,1
Anuradhapura,1,2023-01-21,15,4,13,25,21,1
Anuradhapura,1,2023-01-28,7,2,12,20,18,1
Anuradhapura,1,2023-02-04,9,1,12,22,21,1
Anuradhapura,1,2023-02-11,11,4,9,20,16,1
Anuradhapura,1,2023-02-18,8,6,11,23,17,1
Anuradhapura,1,2023-02-25,2,6,12,28,22,0
Anuradhapura,1,2023-03-04,13,1,11,22,21,1
Anuradhapura,1,2023-03-11,15,0,5,14,14,0
Anuradhapura,1,2023-03-18,8,3,8,23,20,1
Anuradhapura,1,2023-03-25,3,1,11,16,15,1
Anuradhapura,1,2023-04-01,10,2,7,16,14,1
Anuradhapura,1,2023-04-08,6,1,5,16,15,1
Anuradhapura,1,2023-04-15,7,0,5,11,11,1
Anuradhapura,1,2023-04-22,0,0,5,14,14,1
